"ID";"Geslacht";"LeeftijdOp31December";"Perioden";"Overledenen_1"
"5674";"3000";"10000";"1998W141";"    1195"
"5675";"3000";"10000";"1998W142";"    1329"
"5676";"3000";"10000";"1998W143";"    1277"
"5677";"3000";"10000";"1998W144";"    1249"
"5678";"3000";"10000";"1998W145";"    1257"
"5679";"3000";"10000";"1998W146";"    1339"
"5680";"3000";"10000";"1998W147";"    1365"
"5681";"3000";"10000";"1998W148";"    1319"
"5682";"3000";"10000";"1998W149";"    1428"
"5683";"3000";"10000";"1998W150";"    1474"
"5684";"3000";"10000";"1998W151";"    1476"
"5685";"3000";"10000";"1998W152";"    1474"
"5686";"3000";"10000";"1998W153";"     827"
"5687";"3000";"10000";"1998JJ00";"   68209"
"5688";"3000";"10000";"1999X000";"     626"
"5689";"3000";"10000";"1999W101";"    1479"
"5690";"3000";"10000";"1999W102";"    1453"
"5691";"3000";"10000";"1999W103";"    1413"
"5692";"3000";"10000";"1999W104";"    1433"
"5693";"3000";"10000";"1999W105";"    1451"
"5694";"3000";"10000";"1999W106";"    1488"
"5695";"3000";"10000";"1999W107";"    1521"
"5696";"3000";"10000";"1999W108";"    1531"
"5697";"3000";"10000";"1999W109";"    1625"
"5698";"3000";"10000";"1999W110";"    1477"
"5699";"3000";"10000";"1999W111";"    1442"
"5700";"3000";"10000";"1999W112";"    1348"
"5701";"3000";"10000";"1999W113";"    1346"
"5702";"3000";"10000";"1999W114";"    1327"
"5703";"3000";"10000";"1999W115";"    1245"
"5704";"3000";"10000";"1999W116";"    1330"
"5705";"3000";"10000";"1999W117";"    1337"
"5706";"3000";"10000";"1999W118";"    1328"
"5707";"3000";"10000";"1999W119";"    1223"
"5708";"3000";"10000";"1999W120";"    1280"
"5709";"3000";"10000";"1999W121";"    1234"
"5710";"3000";"10000";"1999W122";"    1243"
"5711";"3000";"10000";"1999W123";"    1248"
"5712";"3000";"10000";"1999W124";"    1260"
"5713";"3000";"10000";"1999W125";"    1260"
"5714";"3000";"10000";"1999W126";"    1256"
"5715";"3000";"10000";"1999W127";"    1225"
"5716";"3000";"10000";"1999W128";"    1281"
"5717";"3000";"10000";"1999W129";"    1252"
"5718";"3000";"10000";"1999W130";"    1212"
"5719";"3000";"10000";"1999W131";"    1297"
"5720";"3000";"10000";"1999W132";"    1186"
"5721";"3000";"10000";"1999W133";"    1160"
"5722";"3000";"10000";"1999W134";"    1258"
"5723";"3000";"10000";"1999W135";"    1219"
"5724";"3000";"10000";"1999W136";"    1280"
"5725";"3000";"10000";"1999W137";"    1232"
"5726";"3000";"10000";"1999W138";"    1240"
"5727";"3000";"10000";"1999W139";"    1214"
"5728";"3000";"10000";"1999W140";"    1172"
"5729";"3000";"10000";"1999W141";"    1196"
"5730";"3000";"10000";"1999W142";"    1316"
"5731";"3000";"10000";"1999W143";"    1293"
"5732";"3000";"10000";"1999W144";"    1222"
"5733";"3000";"10000";"1999W145";"    1248"
"5734";"3000";"10000";"1999W146";"    1277"
"5735";"3000";"10000";"1999W147";"    1324"
"5736";"3000";"10000";"1999W148";"    1263"
"5737";"3000";"10000";"1999W149";"    1383"
"5738";"3000";"10000";"1999W150";"    1352"
"5739";"3000";"10000";"1999W151";"    1462"
"5740";"3000";"10000";"1999W152";"    1104"
"5741";"3000";"10000";"1999JJ00";"   68872"
"5742";"3000";"10000";"2000X000";"     471"
"5743";"3000";"10000";"2000W101";"    1697"
"5744";"3000";"10000";"2000W102";"    1629"
"5745";"3000";"10000";"2000W103";"    1586"
"5746";"3000";"10000";"2000W104";"    1564"
"5747";"3000";"10000";"2000W105";"    1427"
"5748";"3000";"10000";"2000W106";"    1360"
"5749";"3000";"10000";"2000W107";"    1353"
"5750";"3000";"10000";"2000W108";"    1391"
"5751";"3000";"10000";"2000W109";"    1335"
"5752";"3000";"10000";"2000W110";"    1314"
"5753";"3000";"10000";"2000W111";"    1290"
"5754";"3000";"10000";"2000W112";"    1263"
"5755";"3000";"10000";"2000W113";"    1268"
"5756";"3000";"10000";"2000W114";"    1325"
"5757";"3000";"10000";"2000W115";"    1405"
"5758";"3000";"10000";"2000W116";"    1310"
"5759";"3000";"10000";"2000W117";"    1290"
"5760";"3000";"10000";"2000W118";"    1249"
"5761";"3000";"10000";"2000W119";"    1308"
"5762";"3000";"10000";"2000W120";"    1328"
"5763";"3000";"10000";"2000W121";"    1217"
"5764";"3000";"10000";"2000W122";"    1235"
"5765";"3000";"10000";"2000W123";"    1277"
"5766";"3000";"10000";"2000W124";"    1212"
"5767";"3000";"10000";"2000W125";"    1385"
"5768";"3000";"10000";"2000W126";"    1308"
"5769";"3000";"10000";"2000W127";"    1237"
"5770";"3000";"10000";"2000W128";"    1230"
"5771";"3000";"10000";"2000W129";"    1214"
"5772";"3000";"10000";"2000W130";"    1247"
"5773";"3000";"10000";"2000W131";"    1208"
"5774";"3000";"10000";"2000W132";"    1201"
"5775";"3000";"10000";"2000W133";"    1260"
"5776";"3000";"10000";"2000W134";"    1177"
"5777";"3000";"10000";"2000W135";"    1189"
"5778";"3000";"10000";"2000W136";"    1219"
"5779";"3000";"10000";"2000W137";"    1215"
"5780";"3000";"10000";"2000W138";"    1236"
"5781";"3000";"10000";"2000W139";"    1183"
"5782";"3000";"10000";"2000W140";"    1262"
"5783";"3000";"10000";"2000W141";"    1229"
"5784";"3000";"10000";"2000W142";"    1247"
"5785";"3000";"10000";"2000W143";"    1386"
"5786";"3000";"10000";"2000W144";"    1310"
"5787";"3000";"10000";"2000W145";"    1294"
"5788";"3000";"10000";"2000W146";"    1343"
"5789";"3000";"10000";"2000W147";"    1284"
"5790";"3000";"10000";"2000W148";"    1332"
"5791";"3000";"10000";"2000W149";"    1294"
"5792";"3000";"10000";"2000W150";"    1346"
"5793";"3000";"10000";"2000W151";"    1412"
"5794";"3000";"10000";"2000W152";"    1421"
"5795";"3000";"10000";"2000JJ00";"   68773"
"5796";"3000";"10000";"2001W101";"    1436"
"5797";"3000";"10000";"2001W102";"    1354"
"5798";"3000";"10000";"2001W103";"    1419"
"5799";"3000";"10000";"2001W104";"    1410"
"5800";"3000";"10000";"2001W105";"    1394"
"5801";"3000";"10000";"2001W106";"    1414"
"5802";"3000";"10000";"2001W107";"    1359"
"5803";"3000";"10000";"2001W108";"    1263"
"5804";"3000";"10000";"2001W109";"    1362"
"5805";"3000";"10000";"2001W110";"    1388"
"5806";"3000";"10000";"2001W111";"    1381"
"5807";"3000";"10000";"2001W112";"    1395"
"5808";"3000";"10000";"2001W113";"    1400"
"5809";"3000";"10000";"2001W114";"    1383"
"5810";"3000";"10000";"2001W115";"    1355"
"5811";"3000";"10000";"2001W116";"    1284"
"5812";"3000";"10000";"2001W117";"    1374"
"5813";"3000";"10000";"2001W118";"    1316"
"5814";"3000";"10000";"2001W119";"    1370"
"5815";"3000";"10000";"2001W120";"    1358"
"5816";"3000";"10000";"2001W121";"    1317"
"5817";"3000";"10000";"2001W122";"    1328"
"5818";"3000";"10000";"2001W123";"    1259"
"5819";"3000";"10000";"2001W124";"    1281"
"5820";"3000";"10000";"2001W125";"    1283"
"5821";"3000";"10000";"2001W126";"    1326"
"5822";"3000";"10000";"2001W127";"    1335"
"5823";"3000";"10000";"2001W128";"    1170"
"5824";"3000";"10000";"2001W129";"    1129"
"5825";"3000";"10000";"2001W130";"    1231"
"5826";"3000";"10000";"2001W131";"    1255"
"5827";"3000";"10000";"2001W132";"    1160"
"5828";"3000";"10000";"2001W133";"    1207"
"5829";"3000";"10000";"2001W134";"    1227"
"5830";"3000";"10000";"2001W135";"    1146"
"5831";"3000";"10000";"2001W136";"    1194"
"5832";"3000";"10000";"2001W137";"    1149"
"5833";"3000";"10000";"2001W138";"    1239"
"5834";"3000";"10000";"2001W139";"    1261"
"5835";"3000";"10000";"2001W140";"    1281"
"5836";"3000";"10000";"2001W141";"    1276"
"5837";"3000";"10000";"2001W142";"    1300"
"5838";"3000";"10000";"2001W143";"    1299"
"5839";"3000";"10000";"2001W144";"    1221"
"5840";"3000";"10000";"2001W145";"    1251"
"5841";"3000";"10000";"2001W146";"    1329"
"5842";"3000";"10000";"2001W147";"    1353"
"5843";"3000";"10000";"2001W148";"    1339"
"5844";"3000";"10000";"2001W149";"    1383"
"5845";"3000";"10000";"2001W150";"    1365"
"5846";"3000";"10000";"2001W151";"    1385"
"5847";"3000";"10000";"2001W152";"    1431"
"5848";"3000";"10000";"2001W153";"     194"
"5849";"3000";"10000";"2001JJ00";"   68319"
"5850";"3000";"10000";"2002W101";"    1226"
"5851";"3000";"10000";"2002W102";"    1465"
"5852";"3000";"10000";"2002W103";"    1436"
"5853";"3000";"10000";"2002W104";"    1491"
"5854";"3000";"10000";"2002W105";"    1431"
"5855";"3000";"10000";"2002W106";"    1369"
"5856";"3000";"10000";"2002W107";"    1340"
"5857";"3000";"10000";"2002W108";"    1434"
"5858";"3000";"10000";"2002W109";"    1532"
"5859";"3000";"10000";"2002W110";"    1389"
"5860";"3000";"10000";"2002W111";"    1496"
"5861";"3000";"10000";"2002W112";"    1419"
"5862";"3000";"10000";"2002W113";"    1427"
"5863";"3000";"10000";"2002W114";"    1367"
"5864";"3000";"10000";"2002W115";"    1403"
"5865";"3000";"10000";"2002W116";"    1348"
"5866";"3000";"10000";"2002W117";"    1392"
"5867";"3000";"10000";"2002W118";"    1324"
"5868";"3000";"10000";"2002W119";"    1271"
"5869";"3000";"10000";"2002W120";"    1303"
"5870";"3000";"10000";"2002W121";"    1234"
"5871";"3000";"10000";"2002W122";"    1240"
"5872";"3000";"10000";"2002W123";"    1327"
"5873";"3000";"10000";"2002W124";"    1235"
"5874";"3000";"10000";"2002W125";"    1358"
"5875";"3000";"10000";"2002W126";"    1227"
"5876";"3000";"10000";"2002W127";"    1277"
"5877";"3000";"10000";"2002W128";"    1248"
"5878";"3000";"10000";"2002W129";"    1231"
"5879";"3000";"10000";"2002W130";"    1256"
"5880";"3000";"10000";"2002W131";"    1338"
"5881";"3000";"10000";"2002W132";"    1212"
"5882";"3000";"10000";"2002W133";"    1174"
"5883";"3000";"10000";"2002W134";"    1224"
"5884";"3000";"10000";"2002W135";"    1152"
"5885";"3000";"10000";"2002W136";"    1168"
"5886";"3000";"10000";"2002W137";"    1182"
"5887";"3000";"10000";"2002W138";"    1137"
"5888";"3000";"10000";"2002W139";"    1204"
"5889";"3000";"10000";"2002W140";"    1291"
"5890";"3000";"10000";"2002W141";"    1276"
"5891";"3000";"10000";"2002W142";"    1228"
"5892";"3000";"10000";"2002W143";"    1323"
"5893";"3000";"10000";"2002W144";"    1254"
"5894";"3000";"10000";"2002W145";"    1283"
"5895";"3000";"10000";"2002W146";"    1303"
"5896";"3000";"10000";"2002W147";"    1312"
"5897";"3000";"10000";"2002W148";"    1300"
"5898";"3000";"10000";"2002W149";"    1346"
"5899";"3000";"10000";"2002W150";"    1467"
"5900";"3000";"10000";"2002W151";"    1416"
"5901";"3000";"10000";"2002W152";"    1497"
"5902";"3000";"10000";"2002W153";"     415"
"5903";"3000";"10000";"2002JJ00";"   68998"
"5904";"3000";"10000";"2003W101";"    1054"
"5905";"3000";"10000";"2003W102";"    1441"
"5906";"3000";"10000";"2003W103";"    1439"
"5907";"3000";"10000";"2003W104";"    1398"
"5908";"3000";"10000";"2003W105";"    1356"
"5909";"3000";"10000";"2003W106";"    1373"
"5910";"3000";"10000";"2003W107";"    1319"
"5911";"3000";"10000";"2003W108";"    1454"
"5912";"3000";"10000";"2003W109";"    1468"
"5913";"3000";"10000";"2003W110";"    1465"
"5914";"3000";"10000";"2003W111";"    1454"
"5915";"3000";"10000";"2003W112";"    1417"
"5916";"3000";"10000";"2003W113";"    1422"
"5917";"3000";"10000";"2003W114";"    1435"
"5918";"3000";"10000";"2003W115";"    1348"
"5919";"3000";"10000";"2003W116";"    1450"
"5920";"3000";"10000";"2003W117";"    1419"
"5921";"3000";"10000";"2003W118";"    1246"
"5922";"3000";"10000";"2003W119";"    1211"
"5923";"3000";"10000";"2003W120";"    1244"
"5924";"3000";"10000";"2003W121";"    1244"
"5925";"3000";"10000";"2003W122";"    1252"
"5926";"3000";"10000";"2003W123";"    1399"
"5927";"3000";"10000";"2003W124";"    1211"
"5928";"3000";"10000";"2003W125";"    1193"
"5929";"3000";"10000";"2003W126";"    1238"
"5930";"3000";"10000";"2003W127";"    1180"
"5931";"3000";"10000";"2003W128";"    1200"
"5932";"3000";"10000";"2003W129";"    1330"
"5933";"3000";"10000";"2003W130";"    1187"
"5934";"3000";"10000";"2003W131";"    1248"
"5935";"3000";"10000";"2003W132";"    1315"
"5936";"3000";"10000";"2003W133";"    1339"
"5937";"3000";"10000";"2003W134";"    1167"
"5938";"3000";"10000";"2003W135";"    1194"
"5939";"3000";"10000";"2003W136";"    1209"
"5940";"3000";"10000";"2003W137";"    1200"
"5941";"3000";"10000";"2003W138";"    1312"
"5942";"3000";"10000";"2003W139";"    1324"
"5943";"3000";"10000";"2003W140";"    1283"
"5944";"3000";"10000";"2003W141";"    1208"
"5945";"3000";"10000";"2003W142";"    1273"
"5946";"3000";"10000";"2003W143";"    1270"
"5947";"3000";"10000";"2003W144";"    1322"
"5948";"3000";"10000";"2003W145";"    1256"
"5949";"3000";"10000";"2003W146";"    1284"
"5950";"3000";"10000";"2003W147";"    1286"
"5951";"3000";"10000";"2003W148";"    1289"
"5952";"3000";"10000";"2003W149";"    1285"
"5953";"3000";"10000";"2003W150";"    1437"
"5954";"3000";"10000";"2003W151";"    1483"
"5955";"3000";"10000";"2003W152";"    1496"
"5956";"3000";"10000";"2003W153";"     685"
"5957";"3000";"10000";"2003JJ00";"   69012"
"5958";"3000";"10000";"2004W101";"     912"
"5959";"3000";"10000";"2004W102";"    1605"
"5960";"3000";"10000";"2004W103";"    1475"
"5961";"3000";"10000";"2004W104";"    1336"
"5962";"3000";"10000";"2004W105";"    1384"
"5963";"3000";"10000";"2004W106";"    1310"
"5964";"3000";"10000";"2004W107";"    1375"
"5965";"3000";"10000";"2004W108";"    1380"
"5966";"3000";"10000";"2004W109";"    1317"
"5967";"3000";"10000";"2004W110";"    1355"
"5968";"3000";"10000";"2004W111";"    1291"
"5969";"3000";"10000";"2004W112";"    1372"
"5970";"3000";"10000";"2004W113";"    1336"
"5971";"3000";"10000";"2004W114";"    1337"
"5972";"3000";"10000";"2004W115";"    1242"
"5973";"3000";"10000";"2004W116";"    1270"
"5974";"3000";"10000";"2004W117";"    1246"
"5975";"3000";"10000";"2004W118";"    1193"
"5976";"3000";"10000";"2004W119";"    1207"
"5977";"3000";"10000";"2004W120";"    1258"
"5978";"3000";"10000";"2004W121";"    1237"
"5979";"3000";"10000";"2004W122";"    1189"
"5980";"3000";"10000";"2004W123";"    1196"
